,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight
23724,205456,2019,22.0458,2,4,2,5,1,1,2,69.85
23725,205457,2019,36.218,1,3,2,6,3,3,2,73.03
23726,205458,2019,20.7347,1,8,1,3,1,1,2,63.5
23727,205459,2019,22.9584,1,8,4,7,5,1,2,70.31
23728,205460,2019,28,2,3,2,6,1,1,2,90.72
23729,205461,2019,20.0417,2,1,1,3,2,3,2,63.5
23730,205462,2019,18.6055,1,5,4,5,3,3,2,47.63
23731,205463,2019,28.6575,2,8,1,1,2,3,2,78.02
23732,205465,2019,16.7994,2,8,3,3,3,1,2,54.43
23733,205466,2019,25.7405,1,2,3,4,2,3,2,74.39
23734,205468,2019,32.5062,1,8,1,4,2,1,2,108.86
23735,205469,2019,33.4411,1,1,1,6,5,1,2,70.31
23736,205470,2019,19.8931,1,7,4,2,1,1,2,70.31
23737,205471,2019,22.3476,2,7,3,5,1,4,2,74.84
23738,205474,2019,18.9448,1,4,1,6,3,1,2,56.7
23739,205475,2019,20.375,2,8,1,1,2,3,2,52.16
23740,205477,2019,19.3284,1,7,1,5,1,1,2,61.24
23741,205478,2019,23.3796,1,8,3,3,1,3,2,75.75
23742,205479,2019,31.1053,1,3,1,7,3,1,2,95.26
23743,205481,2019,40.1786,2,5,6,7,4,2,2,113.4
23744,205483,2019,27.1053,2,3,1,7,1,3,2,83.01
23745,205484,2019,38.9529,2,1,5,5,3,2,2,140.62
23746,205485,2019,20.7581,2,6,3,2,1,1,2,65.77
23747,205486,2019,21.9723,2,4,4,4,1,1,2,63.5
23748,205487,2019,22.9584,2,8,3,7,2,3,2,70.31
23749,205488,2019,19.8537,1,3,1,4,3,1,2,59.42
23750,205489,2019,17.6261,2,6,1,3,1,1,2,53.98
23751,205492,2019,24.3287,2,8,1,6,2,1,2,70.31
23752,205494,2019,21.51,2,2,1,5,3,1,2,57.15
23753,205495,2019,33.9288,2,6,5,7,2,1,2,107.5
23754,205496,2019,20.1868,2,8,4,4,1,1,2,63.96
23755,205498,2019,19.6996,2,4,5,6,2,2,2,60.33
23756,205499,2019,21.9945,2,8,7,7,2,2,2,59.88
23757,205500,2019,18.8339,1,8,4,1,1,1,2,54.43
23758,205501,2019,18.4807,2,8,3,3,1,1,2,52.16
23759,205502,2019,16.9954,2,5,7,7,2,3,2,46.27
23760,205503,2019,18.2006,2,8,1,1,1,1,2,58.97
23761,205505,2019,23.0988,2,7,4,5,2,1,2,74.84
23762,205506,2019,28.3205,1,4,5,7,3,1,2,68.04
23763,205507,2019,17.8805,2,8,3,1,2,2,2,59.88
23764,205508,2019,21.4746,1,8,4,5,1,1,2,68.04
23765,205509,2019,30.5185,2,4,2,6,3,1,2,98.88
23766,205511,2019,29.893,1,3,7,7,4,3,2,84.37
23767,205512,2019,18.3247,1,4,2,5,2,1,2,58.06
23768,205513,2019,24.1579,2,6,2,3,3,3,2,65.77
23769,205514,2019,34.1007,1,4,2,4,3,1,2,102.06
23770,205515,2019,23.5613,2,5,1,4,2,1,2,62.6
23771,205516,2019,20.4618,2,8,1,7,1,4,2,61.24
23772,205517,2019,14.4629,1,2,7,7,2,1,2,40.82
23773,205518,2019,20.4709,1,7,4,5,3,1,2,64.86
23774,205520,2019,19.3278,2,4,1,4,1,4,2,52.62
23775,205521,2019,19.12,2,4,1,2,2,2,2,50.8
23776,205522,2019,21.7006,1,6,4,5,2,1,2,70.31
23777,205523,2019,19.6319,2,6,7,7,1,4,2,52.16
23778,205525,2019,18.6782,2,8,1,2,2,3,2,53.98
23779,205526,2019,19.3992,2,6,4,4,2,4,2,58.06
23780,205527,2019,23.4316,1,8,1,7,3,2,2,78.47
23781,205528,2019,22.485,1,3,3,2,1,1,2,75.3
23782,205529,2019,24.2507,2,2,2,6,1,1,2,72.58
23783,205530,2019,17.5844,1,6,4,4,2,1,2,46.72
23784,205532,2019,19.8996,2,8,5,2,1,1,2,63.05
23785,205533,2019,25.1142,2,7,5,3,2,1,2,72.58
23786,205534,2019,22.9075,1,6,2,6,1,1,2,72.58
23787,205535,2019,21.9753,1,8,4,5,1,1,2,65.77
23788,205536,2019,20.2994,2,8,5,4,2,1,2,65.77
23789,205537,2019,20.1868,2,6,1,4,3,1,2,63.96
23790,205538,2019,22.7578,1,3,1,1,1,3,2,65.77
23791,205539,2019,32.7593,1,1,3,7,5,1,2,106.14
23792,205540,2019,25.8962,2,8,3,3,2,3,2,74.84
23793,205542,2019,26.4308,1,1,2,7,3,2,2,63.5
23794,205543,2019,20.0893,2,1,1,5,1,4,2,56.7
23795,205544,2019,33.1251,2,5,4,5,3,2,2,81.65
23796,205545,2019,22.7338,2,4,6,4,3,1,2,68.04
23797,205546,2019,21.2169,2,4,7,7,2,1,2,63.5
23798,205547,2019,37.1103,2,8,4,7,2,2,2,127.01
23799,205548,2019,28.2526,2,1,6,6,2,2,2,81.65
23800,205549,2019,23.0255,2,4,7,7,1,2,2,77.11
23801,205550,2019,27.2812,1,6,1,3,2,3,2,81.65
23802,205551,2019,19.8465,2,6,2,5,2,1,2,60.78
23803,205552,2019,28.6327,1,4,1,2,2,4,2,90.72
23804,205553,2019,20.2906,2,7,2,3,1,1,2,62.14
23805,205554,2019,35.5461,1,8,3,3,1,1,2,108.86
23806,205555,2019,19.3284,1,8,2,5,2,1,2,61.24
23807,205556,2019,18.9448,2,7,3,5,3,1,2,56.7
23808,205557,2019,16.6616,1,6,1,6,2,1,2,65.32
23809,205558,2019,22.9584,1,6,4,4,2,1,2,70.31
23810,205559,2019,21.1788,1,8,2,4,1,1,2,64.86
23811,205561,2019,18.9615,1,8,2,4,1,1,2,63.5
23812,205562,2019,27.9988,2,5,1,3,3,3,2,74.39
23813,205563,2019,19.6319,2,1,3,7,2,4,2,52.16
23814,205564,2019,19.7576,2,1,2,4,2,1,2,62.6
23815,205566,2019,17.2301,1,8,5,6,1,1,2,58.97
23816,205567,2019,20.6612,1,2,3,3,2,1,2,56.25
23817,205569,2019,19.3278,1,6,3,4,2,1,2,52.62
23818,205570,2019,22.2171,2,8,1,7,4,1,2,68.04
23819,205571,2019,25.6677,2,1,1,7,2,3,2,90.72
23820,205572,2019,19.0676,2,4,3,3,7,3,2,45.81
23821,205573,2019,19.7033,2,7,4,5,2,3,2,58.97
23822,205574,2019,26.6612,2,5,6,4,2,1,2,81.65
23823,205575,2019,20.7197,1,8,7,7,2,3,2,59.88
23824,205576,2019,22.0458,2,8,1,2,1,1,2,69.85
23825,205578,2019,25.059,1,8,5,2,2,1,2,83.92
23826,205579,2019,26.1806,1,8,2,2,2,1,2,97.52
23827,205580,2019,33.531,2,4,4,7,1,2,2,114.76
23828,205581,2019,19.8532,1,8,3,2,2,1,2,71.67
23829,205582,2019,17.0318,2,5,3,5,1,3,2,52.16
23830,205583,2019,24.8448,2,4,4,4,3,1,2,61.24
23831,205586,2019,18.9936,1,6,5,3,2,1,2,51.71
23832,205587,2019,31.4954,1,1,2,5,3,1,2,99.79
23833,205588,2019,19.9967,1,8,4,2,3,1,2,61.24
23834,205589,2019,17.9269,1,6,4,7,2,1,2,47.63
23835,205590,2019,21.1903,2,8,4,3,2,1,2,61.24
23836,205592,2019,19.179,2,8,1,7,2,1,2,62.14
23837,205593,2019,22.2171,2,8,3,4,1,1,2,68.04
23838,205594,2019,25.6204,2,3,4,2,1,1,2,83.01
23839,205595,2019,20.8264,2,5,1,7,1,1,2,56.7
23840,205596,2019,18.6612,1,8,4,6,2,4,2,57.15
23841,205597,2019,18.9615,1,8,5,3,1,2,2,63.5
23842,205598,2019,27.4024,1,3,7,7,3,3,2,83.92
23843,205599,2019,19.4922,2,8,1,1,3,1,2,49.9
23844,205600,2019,28.7948,1,6,5,6,2,1,2,86.18
23845,205602,2019,22.7578,1,3,2,3,2,1,2,65.77
23846,205603,2019,15.3296,2,1,2,5,2,3,2,55.34
23847,205604,2019,27.2812,2,5,3,5,1,1,2,81.65
23848,205605,2019,20.3171,1,4,1,7,4,1,2,68.04
23849,205606,2019,21.2067,2,4,3,7,1,1,2,72.58
23850,205607,2019,18.9012,1,7,4,4,1,1,2,61.24
23851,205610,2019,28.9293,1,6,7,7,3,3,2,81.65
23852,205613,2019,29.8573,1,2,1,5,2,3,2,89.36
23853,205615,2019,37.2481,2,8,4,5,3,3,2,124.74
23854,205617,2019,38.5016,1,6,4,6,2,1,2,136.08
23855,205619,2019,22.0167,2,4,1,2,1,1,2,62.14
23856,205620,2019,19.8931,2,8,4,2,2,1,2,70.31
23857,205621,2019,27.1702,1,4,5,4,2,1,2,92.99
23858,205622,2019,22.0015,2,3,2,2,3,2,2,75.3
23859,205624,2019,17.4949,1,6,2,5,2,1,2,47.63
23860,205625,2019,27.4837,2,6,4,4,7,3,2,77.57
23861,205626,2019,21.4746,2,6,3,7,2,1,2,68.04
23862,205627,2019,23.7963,1,8,2,4,2,3,2,71.22
23863,205629,2019,21.2169,1,1,4,7,1,1,2,63.5
23864,205632,2019,32.5838,1,2,4,1,2,1,2,97.52
23865,205633,2019,33.7514,2,5,1,3,1,2,2,95.26
23866,205634,2019,20.6121,1,6,5,5,2,1,2,61.69
23867,205635,2019,19.3045,2,6,7,7,1,2,2,55.79
23868,205636,2019,32.2873,2,6,2,6,1,3,2,98.88
23869,205638,2019,19.0855,1,2,6,1,3,2,2,65.32
23870,205639,2019,28.8762,2,1,7,7,2,2,2,102.06
23871,205640,2019,20.995,2,4,1,4,1,1,2,70.31
23872,205641,2019,27.0895,2,5,3,1,1,1,2,90.72
23873,205642,2019,20.0074,2,8,4,2,2,1,2,59.88
23874,205643,2019,20.3269,2,8,4,1,1,1,2,55.34
23875,205644,2019,21.216,2,8,1,2,1,1,2,59.88
23876,205645,2019,19.1367,1,8,1,7,1,3,2,48.99
23877,205646,2019,18.4815,2,1,1,7,1,1,2,59.88
23878,205647,2019,25.6088,2,8,1,3,7,1,2,68.04
23879,205648,2019,27.1613,2,5,1,4,1,1,2,76.66
23880,205649,2019,21,2,8,1,2,1,1,2,68.04
23881,205650,2019,20.1605,2,8,5,5,1,3,2,65.32
23882,205651,2019,20.3081,1,3,2,4,2,1,2,60.78
23883,205652,2019,24.355,1,6,2,2,1,1,2,90.72
23884,205653,2019,20.2994,1,8,4,6,3,1,2,65.77
23885,205654,2019,18.2006,1,7,2,4,2,2,2,58.97
23886,205655,2019,25.2006,2,1,2,5,1,1,2,81.65
23887,205656,2019,19.3045,2,1,2,7,1,1,2,55.79
23888,205657,2019,22.7069,2,3,1,3,3,1,2,60.33
23889,205658,2019,26.3878,1,8,1,6,2,1,2,95.26
23890,205659,2019,25.759,1,3,4,1,2,1,2,92.99
23891,205661,2019,31.8945,1,8,2,2,1,3,2,81.65
23892,205662,2019,15.9143,2,8,1,7,2,1,2,47.63
23893,205663,2019,22.7537,1,8,1,1,1,1,2,76.2
23894,205664,2019,20.7197,1,8,1,1,2,3,2,59.88
23895,205665,2019,23.5185,1,6,2,2,1,1,2,76.2
23896,205666,2019,21.5017,1,5,3,2,1,4,2,62.14
23897,205667,2019,44.2922,2,3,2,3,2,1,2,148.33
23898,205669,2019,18.3287,1,1,1,6,2,1,2,49.9
23899,205671,2019,23.1015,1,6,4,4,1,1,2,81.65
23900,205673,2019,26.7706,1,5,5,4,3,1,2,84.82
23901,205674,2019,19.6194,1,6,2,7,3,2,2,56.7
23902,205675,2019,44.1371,1,5,4,5,2,2,2,135.17
23903,205677,2019,27.4894,2,8,1,7,5,3,2,74.84
23904,205678,2019,21.0859,1,8,2,5,3,3,2,53.98
23905,205679,2019,31.1053,2,6,1,6,3,3,2,95.26
23906,205680,2019,21.8451,1,8,1,2,2,1,2,83.92
23907,205681,2019,19.2169,2,8,4,7,1,1,2,65.77
23908,205682,2019,26.4866,1,6,2,4,1,1,2,83.92
23909,205683,2019,24.0138,2,8,5,5,2,3,2,69.4
23910,205684,2019,27.4671,2,2,1,4,2,2,2,79.38
23911,205685,2019,20.2487,2,1,1,1,1,2,2,57.15
23912,205687,2019,24.1094,2,1,7,7,4,2,2,80.74
23913,205688,2019,23.3242,1,8,4,6,2,2,2,63.5
23914,205689,2019,19.5527,1,3,1,7,3,1,2,59.88
23915,205691,2019,21.4759,1,6,4,5,1,1,2,65.77
23916,205692,2019,21.2809,1,8,2,4,2,1,2,68.95
23917,205693,2019,16.8264,2,3,2,2,1,1,2,45.81
23918,205694,2019,24.6436,2,6,5,4,2,2,2,71.22
23919,205695,2019,28.2526,1,3,1,7,7,2,2,81.65
23920,205696,2019,19.2391,1,4,6,7,2,3,2,44.45
23921,205697,2019,17.3576,2,5,1,4,2,1,2,48.99
23922,205698,2019,17.1607,1,3,2,4,4,3,2,46.72
23923,205699,2019,23.9,1,6,6,7,3,1,2,63.5
23924,205700,2019,27.4024,2,8,6,7,3,2,2,83.92
23925,205701,2019,20.2487,1,7,2,4,2,3,2,57.15
23926,205702,2019,18.8114,1,4,3,1,2,3,2,57.61
23927,205704,2019,31.0761,2,5,1,4,2,3,2,89.81
23928,205705,2019,16.5878,1,8,4,5,1,1,2,50.8
23929,205707,2019,32.6575,2,7,3,2,2,1,2,88.91
23930,205708,2019,17.8292,2,8,5,6,2,1,2,48.54
23931,205709,2019,18.0964,2,5,1,4,1,4,2,63.96
23932,205710,2019,23.6996,2,8,4,2,1,1,2,72.58
23933,205711,2019,29.4912,2,5,2,5,4,1,2,93.44
23934,205712,2019,20.4863,2,7,1,1,2,2,2,54.43
23935,205715,2019,22.0458,1,8,2,2,1,4,2,69.85
23936,205718,2019,23.0988,1,8,4,4,2,2,2,74.84
23937,205720,2019,25.1142,1,6,2,2,7,3,2,72.58
23938,205721,2019,26.4632,2,8,3,3,1,1,2,70.31
23939,205722,2019,12.5988,2,5,1,6,1,1,2,40.82
23940,205723,2019,17.2664,2,7,1,7,1,3,2,49.9
23941,205724,2019,25.4759,2,2,7,3,3,3,2,78.02
23942,205725,2019,21.8166,2,5,5,5,2,3,2,63.05
23943,205726,2019,24.5878,1,6,1,4,2,4,2,75.3
23944,205727,2019,19.4931,2,5,1,6,1,1,2,53.07
23945,205728,2019,22.821,2,8,2,4,1,1,2,64.41
23946,205730,2019,20.4618,1,8,4,1,2,1,2,61.24
23947,205731,2019,18.1563,2,6,2,5,2,1,2,62.14
23948,205732,2019,16.6612,1,4,5,4,2,2,2,45.36
23949,205733,2019,21.216,2,6,2,6,1,1,2,59.88
23950,205734,2019,22.6612,1,7,4,5,2,3,2,69.4
23951,205735,2019,21.8395,2,7,1,5,1,2,2,70.76
23952,205737,2019,26.5228,1,8,2,3,1,1,2,79.38
23953,205738,2019,19.4625,2,5,4,3,2,2,2,51.71
23954,205740,2019,22.1797,1,8,2,5,2,3,2,62.6
23955,205741,2019,21.5209,1,4,4,7,6,1,2,64.41
23956,205742,2019,21.326,1,8,3,4,2,2,2,58.06
23957,205745,2019,20.7197,2,7,5,1,1,1,2,59.88
23958,205746,2019,25.7643,2,4,1,7,2,3,2,77.11
23959,205747,2019,21.9415,2,8,2,5,3,1,2,73.48
23960,205748,2019,27.337,1,3,2,6,2,1,2,96.62
23961,205749,2019,19.448,1,8,4,5,2,3,2,54.89
23962,205750,2019,20.09,2,5,3,5,2,1,2,58.06
23963,205751,2019,21.3754,2,6,4,1,2,3,2,60.33
23964,205752,2019,24.3287,2,5,1,5,2,4,2,70.31
23965,205753,2019,38.0707,2,1,6,7,2,1,2,101.15
23966,205754,2019,19.2332,2,1,3,2,2,1,2,64.41
23967,205755,2019,20.0454,2,8,3,5,2,3,2,67.13
23968,205756,2019,23.2284,2,6,1,6,1,3,2,67.13
23969,205757,2019,23.6253,2,4,1,7,7,1,2,66.68
23970,205758,2019,17.68,2,8,2,3,1,1,2,49.9
23971,205759,2019,20.4048,2,8,2,4,2,1,2,58.97
23972,205760,2019,22.4334,1,8,4,3,2,1,2,86.18
23973,205761,2019,20.0893,1,7,2,7,4,4,2,56.7
23974,205762,2019,15.4599,2,8,2,7,1,2,2,46.27
23975,205763,2019,23.0727,2,1,2,5,7,1,2,66.68
23976,205764,2019,20.4618,1,1,1,1,1,2,2,61.24
23977,205765,2019,20.3289,2,8,5,4,2,2,2,64.41
23978,205766,2019,34.9175,1,1,2,3,2,1,2,141.07
23979,205767,2019,15.6436,2,6,7,7,2,2,2,38.56
23980,205770,2019,17.9198,2,1,1,4,3,4,2,58.06
23981,205771,2019,22.4012,2,6,6,3,1,2,2,72.58
23982,205772,2019,20.5435,2,3,1,5,1,1,2,70.31
23983,205773,2019,16.6612,2,1,3,6,1,3,2,45.36
23984,205774,2019,16.4354,1,3,1,7,2,1,2,56.25
23985,205777,2019,21.4746,2,8,1,4,1,1,2,68.04
23986,205778,2019,25.2006,2,8,3,4,1,1,2,81.65
23987,205779,2019,30.3413,1,1,2,7,2,1,2,101.61
23988,205780,2019,21.2067,2,7,1,2,1,1,2,72.58
23989,205781,2019,32.2873,1,2,1,7,2,1,2,98.88
23990,205782,2019,18.6437,2,8,4,5,1,1,2,52.62
23991,205783,2019,21.5595,2,6,1,4,1,3,2,76.2
23992,205784,2019,19.7033,1,4,1,4,2,3,2,58.97
23993,205786,2019,22.8842,2,1,7,7,1,1,2,68.49
23994,205787,2019,16.1973,1,3,2,4,3,3,2,63.5
23995,205788,2019,25.4603,2,4,4,4,3,3,2,76.2
23996,205790,2019,31.4954,1,8,1,1,2,1,2,99.79
23997,205793,2019,20.0893,2,2,3,5,1,3,2,56.7
23998,205794,2019,24.1696,1,8,5,7,3,1,2,69.85
23999,205795,2019,21.1874,1,4,3,2,4,1,2,67.13
24000,205796,2019,27.5917,1,4,1,5,1,1,2,97.52
24001,205797,2019,18.4807,1,6,1,6,1,4,2,52.16
24002,205798,2019,25.92,2,8,4,2,2,3,2,79.38
24003,205799,2019,17.1967,1,3,2,4,3,1,2,60.78
24004,205800,2019,23.4787,1,8,7,7,5,3,2,74.39
24005,205802,2019,19.1589,1,3,1,1,2,3,2,52.16
24006,205803,2019,30.3117,1,6,7,2,2,3,2,90.72
24007,205804,2019,20.1577,1,8,3,4,2,3,2,60.33
24008,205805,2019,42.4371,2,2,1,1,4,3,2,127.01
24009,205806,2019,23.9477,2,1,7,7,2,3,2,67.59
24010,205807,2019,25.918,2,8,2,1,3,3,2,77.57
24011,205809,2019,19.7751,1,7,1,1,1,3,2,57.15
24012,205810,2019,20.0417,1,8,7,7,2,1,2,63.5
24013,205811,2019,19.2555,1,8,4,6,2,3,2,58.97
24014,205813,2019,27.3207,2,4,7,7,3,3,2,77.11
24015,205814,2019,26.0562,2,7,1,5,2,1,2,62.6
24016,205815,2019,27.1702,2,7,5,5,1,2,2,92.99
24017,205816,2019,18.5143,1,8,2,4,2,3,2,56.7
24018,205817,2019,21.6728,2,5,1,2,1,3,2,72.58
24019,205818,2019,25.8962,2,5,2,1,2,3,2,74.84
24020,205820,2019,17.6088,1,8,5,5,2,1,2,58.97
24021,205821,2019,25.8255,2,1,7,5,1,2,2,70.31
24022,205823,2019,22.2171,2,8,1,5,1,1,2,68.04
24023,205824,2019,23.5433,2,1,7,7,3,2,2,68.04
24024,205825,2019,28,2,8,2,1,1,1,2,90.72
24025,205826,2019,20.4048,2,8,1,2,3,1,2,58.97
24026,205829,2019,31.3534,1,5,3,5,5,1,2,99.34
24027,205830,2019,19.2555,1,8,4,7,7,2,2,58.97
24028,205831,2019,22.191,2,8,6,7,2,2,2,70.31
24029,205833,2019,21.1788,2,6,1,4,2,1,2,64.86
24030,205834,2019,37.7736,1,8,2,3,3,1,2,129.28
24031,205835,2019,20.0417,2,8,2,5,2,1,2,63.5
24032,205836,2019,22.9075,2,1,2,7,2,4,2,72.58
24033,205840,2019,22.6021,2,5,1,3,1,3,2,65.32
24034,205841,2019,24.2559,2,2,2,7,1,1,2,85.73
24035,205842,2019,35.989,2,1,6,7,2,4,2,97.98
24036,205843,2019,23.2465,2,8,2,2,2,1,2,83.92
24037,205844,2019,20.4414,1,8,2,7,3,1,2,66.23
24038,205845,2019,27.5494,1,1,3,6,3,1,2,84.37
24039,205846,2019,35.6547,1,5,5,7,2,3,2,97.07
24040,205847,2019,20.4048,2,6,5,6,3,3,2,58.97
24041,205850,2019,17.179,1,3,4,4,2,2,2,54.43
24042,205853,2019,22.129,2,8,7,7,2,1,2,66.23
24043,205854,2019,27.2994,1,2,2,4,2,2,2,88.45
24044,205856,2019,20.8576,1,6,2,5,1,1,2,69.85
24045,205857,2019,30.0656,1,4,5,5,2,1,2,95.26
24046,205858,2019,19.7033,2,6,2,6,2,3,2,58.97
24047,205859,2019,34.0976,2,5,1,6,1,1,2,127.01
24048,205860,2019,20.0893,2,6,3,2,2,1,2,56.7
24049,205861,2019,21.4746,2,6,4,4,2,1,2,68.04
24050,205863,2019,18.3673,1,5,2,5,1,1,2,56.25
24051,205864,2019,21.4198,2,5,4,6,1,4,2,69.4
24052,205866,2019,23.9467,1,5,6,7,3,3,2,71.67
24053,205867,2019,22.333,2,8,2,4,1,4,2,70.76
24054,205868,2019,26.0401,2,8,4,4,2,2,2,84.37
24055,205869,2019,29.5261,1,6,2,2,1,1,2,98.88
24056,205870,2019,21.7006,2,6,3,4,1,3,2,70.31
24057,205871,2019,17.2664,2,8,2,4,1,4,2,49.9
24058,205872,2019,20.2994,2,6,1,7,2,2,2,65.77
24059,205873,2019,20.4618,2,7,1,2,2,1,2,61.24
24060,205874,2019,17.8955,1,1,1,5,7,4,2,56.7
24061,205875,2019,17.4759,2,8,1,4,2,1,2,53.52
24062,205876,2019,26.6593,1,1,7,7,7,3,2,72.58
24063,205877,2019,20.7191,2,3,4,4,3,2,2,67.13
24064,205878,2019,21.216,2,3,5,7,1,2,2,59.88
24065,205879,2019,19.7033,2,8,6,7,3,1,2,58.97
24066,205880,2019,26.6593,2,8,1,4,3,2,2,72.58
24067,205881,2019,17.2664,2,8,1,4,2,4,2,49.9
24068,205882,2019,21.5017,2,8,3,4,1,1,2,62.14
24069,205883,2019,20.2778,2,8,1,4,1,1,2,71.67
24070,205884,2019,21.9815,1,3,3,5,2,1,2,71.22
24071,205885,2019,21.6728,1,8,4,1,2,1,2,72.58
24072,205886,2019,24.5,2,8,2,3,1,1,2,79.38
24073,205887,2019,21.4697,1,8,1,3,1,1,2,73.48
24074,205888,2019,36.5074,1,5,2,4,2,2,2,115.67
24075,205890,2019,37.6605,1,4,4,7,3,1,2,122.02
24076,205891,2019,21.4746,1,8,1,7,2,1,2,68.04
24077,205892,2019,21.8255,1,7,4,5,1,1,2,59.42
24078,205893,2019,40.2078,1,8,7,2,3,1,2,145.15
24079,205894,2019,21.3325,1,8,1,2,2,4,2,67.59
24080,205895,2019,21.4746,1,6,6,7,1,2,2,68.04
24081,205896,2019,24.5201,1,8,2,2,1,4,2,83.92
24082,205897,2019,22.6021,2,1,2,7,1,4,2,65.32
24083,205898,2019,19.448,2,3,1,6,1,1,2,54.89
24084,205899,2019,23.2284,2,7,4,4,2,3,2,67.13
24085,205900,2019,28.2526,2,1,7,7,2,3,2,81.65
24086,205901,2019,22.4012,1,8,1,3,2,1,2,72.58
24087,205902,2019,32.9881,2,3,2,3,1,1,2,89.81
24088,205903,2019,20.0417,1,8,2,4,1,1,2,63.5
24089,205904,2019,31.3992,1,5,1,7,1,1,2,96.16
24090,205905,2019,33.4238,2,8,4,5,1,1,2,120.66
24091,205907,2019,18.1864,2,1,1,6,1,1,2,54.43
24092,205909,2019,25.7643,1,8,1,5,2,3,2,77.11
24093,205910,2019,25.4603,1,8,2,5,3,3,2,76.2
24094,205911,2019,31.2879,2,4,2,3,1,1,2,104.78
24095,205912,2019,17.7731,2,6,4,2,1,4,2,54.43
24096,205913,2019,21.6978,1,8,2,2,1,1,2,61.24
24097,205914,2019,25.1933,1,8,5,4,2,1,2,84.37
24098,205915,2019,20.5711,2,8,4,3,1,1,2,58.06
24099,205917,2019,18.8271,2,1,2,1,1,1,2,63.05
24100,205918,2019,19.7751,2,6,2,4,1,1,2,57.15
24101,205919,2019,21.1389,1,7,2,5,1,1,2,68.49
24102,205921,2019,28.6327,1,8,3,5,1,1,2,90.72
24103,205922,2019,35.2175,1,6,4,6,5,3,2,117.94
24104,205923,2019,30.4498,1,2,1,2,2,3,2,88
24105,205924,2019,17.4279,2,8,5,4,1,1,2,52.16
24106,205925,2019,31.391,2,7,7,6,1,3,2,90.72
24107,205926,2019,27.5494,2,3,3,6,2,3,2,84.37
24108,205927,2019,29.8573,2,6,2,2,3,3,2,89.36
24109,205928,2019,22.2171,2,6,2,2,2,3,2,68.04
24110,205929,2019,20.4618,1,1,2,1,3,3,2,61.24
24111,205930,2019,16.2939,2,6,6,5,1,2,2,49.9
24112,205931,2019,31.8287,2,3,1,7,3,3,2,95.26
24113,205932,2019,14.91,1,6,4,5,1,3,2,43.09
24114,205933,2019,18.6505,1,1,1,7,7,3,2,43.09
24115,205934,2019,18.8803,1,2,2,7,2,3,2,45.36
24116,205936,2019,27.4024,2,5,3,4,1,3,2,83.92
24117,205938,2019,19.3992,2,4,5,5,1,3,2,58.06
24118,205939,2019,19.9343,1,8,3,4,1,1,2,57.61
24119,205940,2019,25.5778,1,1,7,7,4,3,2,87.54
24120,205941,2019,22.821,2,8,3,2,2,3,2,64.41
24121,205942,2019,24.5,1,8,2,3,3,1,2,79.38
24122,205944,2019,33.3422,2,6,2,6,1,1,2,99.79
24123,205945,2019,18.8339,2,8,3,6,7,3,2,54.43
24124,205946,2019,18.9448,2,8,3,2,1,3,2,56.7
24125,205947,2019,24.7051,1,8,3,6,7,1,2,73.94
24126,205948,2019,18.8031,2,8,3,6,2,1,2,53.07
24127,205949,2019,37.1312,1,1,5,7,4,1,2,111.13
24128,205950,2019,24.2507,2,8,4,2,1,1,2,72.58
24129,205951,2019,21.2809,1,5,5,6,3,1,2,68.95
24130,205952,2019,18.0484,2,7,1,4,1,1,2,52.16
24131,205953,2019,21,1,6,5,2,2,1,2,68.04
24132,205954,2019,25.1788,2,4,1,4,1,1,2,77.11
24133,205955,2019,25.4256,2,1,3,6,2,4,2,73.48
24134,205956,2019,23.1434,2,6,6,6,2,3,2,65.32
24135,205959,2019,19.8802,1,4,1,5,2,1,2,68.04
24136,205961,2019,22.0458,1,8,3,7,2,4,2,69.85
24137,205962,2019,27.3176,2,4,2,5,2,1,2,72.58
24138,205963,2019,31.5,2,7,1,3,1,3,2,102.06
24139,205964,2019,44.712,2,8,4,5,2,3,2,83.92
24140,205965,2019,18.2006,1,1,1,7,3,3,2,58.97
24141,205968,2019,35.7909,1,3,6,6,1,2,2,113.4
24142,205969,2019,22.7338,1,8,3,3,2,3,2,68.04
24143,205970,2019,20.0074,1,7,3,4,5,4,2,59.88
24144,205971,2019,28.125,2,5,5,5,2,3,2,79.38
24145,205972,2019,30.2907,2,8,5,4,3,2,2,87.54
24146,205973,2019,23.9239,2,4,4,4,1,3,2,58.97
24147,205974,2019,20.0454,2,5,5,2,1,1,2,67.13
24148,205975,2019,18.519,1,8,2,4,1,1,2,53.52
24149,205976,2019,21.4746,1,8,2,3,1,1,2,68.04
24150,205977,2019,17.8823,2,5,2,3,1,1,2,53.52
24151,205978,2019,21.4198,2,1,3,4,2,2,2,69.4
24152,205979,2019,28.8762,2,2,4,2,1,3,2,102.06
24153,205980,2019,19.285,1,6,3,4,1,3,2,54.43
24154,205981,2019,21.1903,2,6,3,4,2,1,2,61.24
24155,205982,2019,20.8611,1,8,3,2,2,3,2,67.59
24156,205984,2019,24.9917,1,6,2,4,7,3,2,68.04
24157,205985,2019,18.8339,1,4,7,2,7,4,2,54.43
24158,205986,2019,18.0332,2,1,1,6,3,2,2,44.45
24159,205987,2019,22.2171,2,3,1,3,2,3,2,68.04
24160,205988,2019,23.5433,2,4,1,7,3,4,2,68.04
