,index,year,bmi,Vape Use,Physical Activity,Television,Electronic Devices,Grades,race,sex
11775,206398,2019,20.5711,1,1,1,1,1,3,2
11776,206399,2019,20.3171,2,1,1,1,1,1,2
11777,206401,2019,23.8726,2,3,3,3,1,1,2
11778,206402,2019,18.1864,2,1,1,1,1,1,2
11779,206404,2019,22.4012,2,1,1,1,1,1,2
11780,206405,2019,18.9615,2,1,1,1,1,3,2
11781,206406,2019,19.3284,2,1,1,1,1,1,2
11782,206407,2019,19.6074,1,1,1,1,1,4,2
11783,206410,2019,21.1874,1,1,1,1,1,3,2
11784,206411,2019,24.3811,1,1,1,1,3,3,2
11785,206412,2019,27.4671,2,1,1,1,1,2,2
11786,206413,2019,19.6996,2,1,1,1,1,4,2
11787,206414,2019,15.32,2,1,1,1,1,2,2
11788,206415,2019,23.6136,2,1,1,1,1,2,2
11789,206416,2019,24.05,2,1,1,1,1,2,2
11790,206418,2019,18.9615,2,2,1,2,1,2,2
11791,206419,2019,24.4376,2,1,1,1,1,2,2
11792,206422,2019,32.6411,2,1,1,1,1,2,2
11793,206423,2019,59.0988,1,1,1,1,1,2,2
11794,206424,2019,25.2006,2,1,1,1,1,2,2
11795,206425,2019,27.9649,2,1,1,1,1,4,2
11796,206426,2019,18.9584,1,1,1,1,1,1,2
11797,206427,2019,24.9216,1,1,1,1,1,1,2
11798,206428,2019,22.195,2,1,1,1,1,1,2
11799,206429,2019,23.3029,1,1,1,1,1,2,2
11800,206431,2019,22.6593,1,1,1,1,1,1,2
11801,206432,2019,20.7347,1,1,1,1,1,1,2
11802,206433,2019,20.09,1,1,1,1,1,1,2
11803,206434,2019,20.7313,2,1,1,1,1,2,2
11804,206435,2019,21.1874,1,1,1,1,1,2,2
11805,206436,2019,18.2866,2,1,1,1,1,1,2
11806,206437,2019,16.2939,1,1,1,1,1,1,2
11807,206439,2019,21.3601,2,1,1,1,1,1,2
11808,206440,2019,23.0988,2,1,1,1,1,4,2
11809,206442,2019,26.0669,2,1,1,1,1,2,2
11810,206443,2019,35.0745,2,1,1,1,1,1,2
11811,206444,2019,17.2301,1,1,1,1,1,1,2
11812,206445,2019,29.4012,2,1,1,1,1,4,2
11813,206446,2019,20.5878,1,1,1,1,1,1,2
11814,206447,2019,23.7456,1,1,1,1,2,1,2
11815,206448,2019,18.4024,1,1,1,1,1,3,2
11816,206449,2019,40.7314,1,1,1,1,1,4,2
11817,206450,2019,19.1589,2,1,1,1,1,4,2
11818,206451,2019,21.3106,2,2,1,2,1,1,2
11819,206454,2019,21.2067,2,1,1,1,1,1,2
11820,206457,2019,28.6327,2,1,1,1,1,1,2
11821,206458,2019,24.6244,2,1,1,1,1,1,2
11822,206459,2019,16.5544,2,1,1,1,1,2,2
11823,206464,2019,20.3171,2,1,1,1,1,1,2
11824,206465,2019,16.4626,2,1,1,1,1,1,2
11825,206466,2019,19.6393,1,1,1,1,1,3,2
11826,206468,2019,25.7157,2,1,1,1,1,1,2
11827,206469,2019,36.5702,1,1,1,1,1,1,2
11828,206470,2019,19.4931,1,1,1,1,1,2,2
11829,206472,2019,21.4746,2,2,1,2,1,1,2
11830,206473,2019,31.9198,1,1,1,1,1,1,2
11831,206474,2019,28.7948,2,3,1,3,1,4,2
11832,206475,2019,21.9815,2,2,3,2,1,1,2
11833,206476,2019,23.4316,2,2,1,2,1,1,2
11834,206477,2019,36.2224,2,1,1,1,1,1,2
11835,206481,2019,27.8335,2,1,1,1,1,2,2
11836,206482,2019,24.3372,2,1,1,1,1,2,2
11837,206484,2019,21.6757,1,1,1,1,1,2,2
11838,206486,2019,23.9935,1,1,1,1,1,2,2
11839,206487,2019,20.3081,2,1,1,1,1,2,2
11840,206488,2019,21.0,1,1,1,1,1,1,2
11841,206489,2019,21.0,2,4,1,4,2,1,2
11842,206490,2019,37.0988,1,4,5,4,3,4,2
11843,206491,2019,29.7784,1,1,1,1,1,4,2
11844,206492,2019,28.7948,2,1,1,1,1,3,2
11845,206493,2019,31.1535,1,1,1,1,1,1,2
11846,206494,2019,25.92,2,1,1,1,1,1,2
11847,206495,2019,31.174,2,1,1,1,1,1,2
11848,206497,2019,24.05,2,2,1,2,1,4,2
11849,206499,2019,33.8813,1,1,1,1,1,2,2
11850,206500,2019,21.9753,2,1,1,1,1,2,2
11851,206502,2019,25.7338,2,1,1,1,1,1,2
11852,206503,2019,32.2118,2,1,1,1,1,1,2
11853,206505,2019,26.9772,2,1,1,1,3,1,2
11854,206506,2019,25.9012,2,1,1,1,1,3,2
11855,206510,2019,31.4954,2,1,1,1,1,1,2
11856,206511,2019,20.1616,2,1,1,1,1,1,2
11857,206513,2019,33.3422,2,3,2,3,1,1,2
11858,206514,2019,23.3242,2,1,1,1,1,3,2
11859,206515,2019,22.1204,2,1,1,1,1,4,2
11860,206517,2019,20.4048,2,2,2,2,1,1,2
11861,206518,2019,21.326,2,1,1,1,1,1,2
11862,206519,2019,19.6074,2,1,1,1,1,3,2
11863,206520,2019,23.1053,2,2,1,2,1,1,2
11864,206521,2019,20.4048,2,1,1,1,1,1,2
11865,206522,2019,24.4824,2,2,3,2,1,1,2
11866,206523,2019,19.285,1,2,1,2,1,3,2
11867,206524,2019,38.2438,2,3,4,3,1,3,2
11868,206525,2019,21.6602,2,1,1,1,1,1,2
11869,206526,2019,21.6261,2,3,1,3,6,2,2
11870,206527,2019,29.0381,2,1,1,1,1,3,2
11871,206529,2019,16.8119,1,1,1,1,1,1,2
11872,206530,2019,22.191,2,1,1,1,1,4,2
11873,206532,2019,20.4922,1,1,1,1,1,4,2
11874,206533,2019,35.3617,1,2,1,2,1,4,2
11875,206535,2019,18.5537,2,2,1,2,1,4,2
11876,206536,2019,20.8936,1,1,1,1,1,4,2
11877,206537,2019,23.5689,1,1,1,1,1,1,2
11878,206538,2019,29.12,2,1,1,1,1,1,2
11879,206539,2019,26.0056,2,1,1,1,1,1,2
11880,206540,2019,17.9269,1,1,1,1,1,4,2
11881,206541,2019,20.8936,1,1,1,1,1,4,2
11882,206542,2019,22.7338,1,1,1,1,1,1,2
11883,206543,2019,19.5527,2,1,1,1,1,4,2
11884,206544,2019,21.6978,2,1,1,1,1,4,2
11885,206545,2019,31.0738,1,1,1,1,1,1,2
11886,206547,2019,32.2831,1,1,1,1,1,3,2
11887,206549,2019,32.2006,2,1,1,1,1,4,2
11888,206551,2019,17.2664,1,1,1,1,1,4,2
11889,206554,2019,19.285,2,1,1,1,2,1,2
11890,206555,2019,23.0494,2,1,1,1,1,4,2
11891,206556,2019,24.2507,2,1,1,1,1,3,2
11892,206558,2019,24.1437,2,1,1,1,1,4,2
11893,206559,2019,26.5781,1,1,1,1,1,4,2
11894,206560,2019,22.9075,2,2,1,2,1,3,2
11895,206561,2019,18.5143,1,1,1,1,1,4,2
11896,206562,2019,23.3242,2,2,1,2,2,3,2
11897,206563,2019,21.6728,2,2,1,2,1,4,2
11898,206564,2019,25.2338,1,1,1,1,1,4,2
11899,206565,2019,26.9158,2,1,1,1,1,4,2
11900,206566,2019,29.4012,1,1,1,1,1,3,2
11901,206567,2019,22.4986,1,1,1,1,1,4,2
11902,206568,2019,20.7581,1,1,1,1,1,4,2
11903,206569,2019,20.8936,2,1,1,1,1,4,2
11904,206570,2019,23.8377,2,1,1,1,1,3,2
11905,206572,2019,20.9982,1,1,1,1,1,4,2
11906,206573,2019,31.3743,1,2,1,2,1,3,2
11907,206574,2019,20.4268,1,1,1,1,1,3,2
11908,206576,2019,28.8816,2,1,1,1,1,1,2
11909,206577,2019,17.4279,2,1,1,1,1,3,2
11910,206578,2019,20.4048,2,1,1,1,1,4,2
11911,206579,2019,30.0656,2,2,1,2,1,3,2
11912,206580,2019,20.4408,2,1,1,1,1,3,2
11913,206581,2019,29.8201,1,1,1,1,1,2,2
11914,206586,2019,27.5802,2,1,1,1,1,4,2
11915,206587,2019,32.5845,2,1,1,1,1,3,2
11916,206588,2019,19.5988,2,2,1,2,1,3,2
11917,206589,2019,41.0678,1,2,1,2,1,1,2
11918,206590,2019,42.5078,4,1,1,1,1,1,2
11919,206591,2019,40.2873,1,1,1,1,1,4,2
11920,206592,2019,20.7347,2,1,1,1,1,3,2
11921,206594,2019,20.9834,2,1,1,1,1,3,2
11922,206595,2019,17.182,2,1,1,1,1,1,2
11923,206596,2019,23.1882,2,1,1,1,1,4,2
11924,206597,2019,17.9663,2,1,1,1,1,1,2
11925,206598,2019,22.2872,2,2,2,2,1,1,2
11926,206599,2019,25.7338,2,1,1,1,1,1,2
11927,206600,2019,40.8097,2,1,1,1,1,4,2
11928,206601,2019,20.2778,2,1,1,1,1,4,2
11929,206603,2019,23.3242,2,1,1,1,1,4,2
11930,206604,2019,31.2191,1,1,1,1,2,3,2
11931,206605,2019,17.8955,1,1,1,1,1,3,2
11932,206607,2019,22.9075,3,1,1,1,1,3,2
11933,206608,2019,22.2171,2,2,2,2,1,1,2
11934,206609,2019,19.9967,1,1,1,1,1,2,2
11935,206610,2019,19.3284,2,1,1,1,1,1,2
11936,206612,2019,20.4618,1,2,1,2,1,3,2
11937,206614,2019,25.4829,1,1,1,1,2,4,2
11938,206615,2019,19.3045,1,1,1,1,1,1,2
11939,206616,2019,18.6437,2,1,1,1,1,3,2
11940,206617,2019,21.2067,2,1,1,1,1,3,2
11941,206618,2019,21.4746,1,1,1,1,1,3,2
11942,206619,2019,22.1484,2,1,1,1,1,3,2
11943,206621,2019,21.3382,2,1,1,1,1,2,2
11944,206622,2019,21.1903,1,1,1,1,1,1,2
11945,206624,2019,23.1053,1,1,1,1,1,1,2
11946,206625,2019,25.7157,2,1,1,1,1,3,2
11947,206628,2019,25.0537,1,1,1,1,3,3,2
11948,206629,2019,18.3247,1,1,1,1,1,1,2
11949,206630,2019,24.2507,2,1,1,1,1,3,2
11950,206631,2019,19.2408,2,1,1,1,1,1,2
11951,206633,2019,25.8962,2,1,1,1,3,3,2
11952,206634,2019,18.0484,1,1,1,1,1,3,2
11953,206635,2019,22.5303,2,1,1,1,1,3,2
11954,206636,2019,22.4012,2,2,1,2,1,1,2
11955,206637,2019,23.3242,2,2,1,2,1,1,2
11956,206638,2019,23.1434,2,1,1,1,1,3,2
11957,206639,2019,20.0918,2,1,1,1,1,3,2
11958,206640,2019,39.9853,2,1,1,1,1,3,2
11959,206641,2019,26.7706,2,1,1,1,1,3,2
11960,206643,2019,23.2465,2,2,1,2,2,1,2
11961,206645,2019,19.5988,1,1,1,1,1,3,2
11962,206646,2019,30.4836,2,1,1,1,1,4,2
11963,206649,2019,18.5537,2,1,1,1,1,3,2
11964,206651,2019,18.9584,1,1,1,1,1,1,2
11965,206653,2019,22.7578,2,1,1,1,1,3,2
11966,206657,2019,23.0494,1,1,1,1,1,1,2
11967,206659,2019,28.1404,2,2,1,2,2,3,2
11968,206660,2019,27.0895,2,1,1,1,1,1,2
11969,206661,2019,18.3213,2,2,1,2,1,3,2
11970,206662,2019,18.6119,1,1,1,1,1,3,2
11971,206663,2019,20.6594,2,1,1,1,1,3,2
11972,206915,2019,20.4863,1,1,1,1,1,2,2
11973,206920,2019,23.2555,1,1,1,1,1,4,2
11974,206923,2019,20.4618,2,1,1,1,1,1,2
11975,206924,2019,25.92,1,1,1,1,1,3,2
11976,206927,2019,29.6566,2,1,1,1,1,4,2
11977,206928,2019,24.1579,1,1,1,1,6,3,2
11978,206930,2019,33.3257,2,1,1,1,1,1,2
11979,206931,2019,19.6194,1,1,1,1,1,1,2
11980,206932,2019,29.5533,2,3,3,3,1,4,2
11981,207026,2019,19.3284,2,1,1,1,1,3,2
11982,207027,2019,21.9723,2,1,1,1,1,2,2
11983,207028,2019,40.5845,1,1,1,1,2,1,2
11984,207029,2019,25.326,2,1,1,1,1,2,2
11985,207030,2019,16.2939,1,1,1,1,1,1,2
11986,207032,2019,24.1094,2,1,1,1,1,1,2
11987,207033,2019,40.1786,2,2,1,2,6,1,2
11988,207035,2019,39.3378,1,1,1,1,1,1,2
11989,207036,2019,27.2812,1,1,1,1,1,3,2
11990,207039,2019,37.7698,1,1,1,1,6,2,2
11991,207041,2019,31.6626,2,1,1,1,1,1,2
11992,207044,2019,23.975,1,1,1,1,2,1,2
11993,207047,2019,29.277,2,2,1,2,1,1,2
11994,207049,2019,24.1071,2,1,1,1,1,4,2
11995,207050,2019,22.9584,2,1,1,1,1,1,2
11996,207052,2019,21.6728,2,4,4,4,1,1,2
11997,207053,2019,25.6088,1,1,1,1,1,1,2
11998,207054,2019,20.995,1,1,1,1,1,1,2
11999,207055,2019,35.6176,2,3,1,3,5,1,2
12000,207060,2019,18.9448,2,1,1,1,1,3,2
12001,207061,2019,20.4618,2,3,4,3,1,1,2
12002,207062,2019,29.0989,1,1,1,1,1,3,2
12003,207063,2019,24.355,2,1,1,1,1,1,2
12004,207064,2019,30.4949,2,2,1,2,1,3,2
12005,207065,2019,22.2133,2,1,1,1,1,2,2
12006,207066,2019,29.8344,2,1,1,1,1,2,2
12007,207069,2019,21.9723,1,1,1,1,1,3,2
12008,207070,2019,18.1864,1,2,1,2,1,1,2
12009,207071,2019,17.496,2,1,1,1,1,1,2
12010,207073,2019,27.1702,2,1,1,1,1,4,2
12011,207074,2019,23.6208,2,7,4,7,1,1,2
12012,207076,2019,22.5401,2,1,1,1,1,4,2
12013,207077,2019,20.6161,2,5,5,5,1,1,2
12014,207078,2019,19.285,1,1,1,1,1,3,2
12015,207079,2019,17.9233,2,2,1,2,1,1,2
12016,207080,2019,27.9163,2,1,1,1,1,1,2
12017,207081,2019,22.191,2,1,1,1,1,3,2
12018,207082,2019,22.0219,4,1,1,1,1,1,2
12019,207083,2019,29.5184,2,2,1,2,1,3,2
12020,207086,2019,22.5303,2,4,5,4,1,1,2
12021,207087,2019,16.8849,2,1,1,1,1,1,2
12022,207088,2019,21.1903,1,1,1,1,1,3,2
12023,207089,2019,18.1864,1,1,1,1,1,3,2
12024,207092,2019,17.6275,1,4,4,4,1,1,2
12025,207094,2019,36.7044,2,1,1,1,1,3,2
12026,207095,2019,54.0446,4,1,1,1,1,1,2
12027,207096,2019,29.0381,2,1,1,1,2,3,2
12028,207097,2019,22.6616,2,1,1,1,1,3,2
12029,207099,2019,22.4012,2,1,1,1,1,1,2
12030,207100,2019,24.589,1,1,1,1,1,2,2
12031,207101,2019,24.9917,2,1,1,1,1,2,2
12032,207103,2019,25.0709,2,1,1,1,1,1,2
12033,207104,2019,21.8671,1,2,2,2,1,1,2
12034,207107,2019,25.2006,2,1,1,1,1,1,2
12035,207108,2019,34.9994,6,3,2,3,1,1,2
12036,207109,2019,19.1589,1,1,1,1,1,3,2
12037,207110,2019,37.8897,2,1,1,1,1,3,2
12038,207111,2019,29.5184,2,1,1,1,1,1,2
12039,207112,2019,28.3455,1,1,1,1,1,1,2
12040,207114,2019,23.9692,2,1,1,1,1,1,2
12041,207115,2019,22.1866,2,1,1,1,1,3,2
12042,207116,2019,18.8339,2,5,5,5,1,3,2
12043,207118,2019,31.8433,2,2,1,2,1,1,2
12044,207119,2019,32.2831,2,1,1,1,1,2,2
12045,207121,2019,19.4637,2,2,1,2,1,4,2
12046,207122,2019,20.8576,2,1,1,1,1,4,2
12047,207123,2019,21.2067,2,1,1,1,1,1,2
12048,207124,2019,26.3878,2,1,1,1,1,2,2
12049,207125,2019,40.0242,1,1,1,1,1,1,2
12050,207126,2019,24.3372,1,1,1,1,1,1,2
12051,207127,2019,21.4759,2,1,1,1,1,3,2
12052,207128,2019,21.4759,2,4,5,4,1,3,2
12053,207130,2019,21.4759,1,7,6,7,2,2,2
12054,207131,2019,33.9503,1,1,1,1,1,1,2
12055,207132,2019,27.5494,1,1,1,1,1,2,2
12056,207134,2019,32.2006,2,1,1,1,1,1,2
12057,207136,2019,20.8936,2,1,1,1,1,3,2
12058,207139,2019,20.7232,1,3,1,3,1,1,2
12059,207140,2019,23.2465,2,1,1,1,1,4,2
12060,207141,2019,23.9,1,1,1,1,1,4,2
12061,207142,2019,29.707,1,1,1,1,1,1,2
12062,207143,2019,25.7701,2,1,1,1,1,1,2
12063,207145,2019,18.7813,1,2,1,2,1,1,2
12064,207146,2019,22.3988,2,1,1,1,1,3,2
12065,207147,2019,18.5143,1,1,1,1,1,4,2
12066,207148,2019,36.1003,2,1,1,1,4,3,2
12067,207149,2019,21.2067,1,1,1,1,1,3,2
12068,207153,2019,24.9216,2,1,1,1,2,3,2
12069,207156,2019,21.3601,2,1,1,1,1,4,2
12070,207158,2019,23.4923,2,1,1,1,1,4,2
12071,207160,2019,30.6055,1,2,1,2,1,1,2
12072,207161,2019,20.5435,2,5,6,5,6,4,2
12073,207162,2019,22.917,2,1,1,1,1,1,2
12074,207164,2019,22.4012,1,1,1,1,1,3,2
12075,207165,2019,26.0573,1,1,1,1,1,2,2
12076,207168,2019,29.8573,2,4,5,4,6,1,2
12077,207169,2019,20.4863,2,1,1,1,1,3,2
12078,207170,2019,18.6119,1,1,1,1,1,1,2
12079,207172,2019,21.6602,2,4,1,4,2,1,2
12080,207173,2019,22.3476,2,3,2,3,1,1,2
12081,207174,2019,21.6978,1,1,1,1,1,1,2
12082,207175,2019,24.2438,2,1,1,1,1,1,2
12083,207176,2019,21.5595,2,1,1,1,1,1,2
12084,207177,2019,18.3673,2,2,1,2,1,2,2
12085,207178,2019,23.5433,1,1,1,1,1,3,2
12086,207179,2019,22.4593,2,2,1,2,1,3,2
12087,207180,2019,25.7731,2,1,1,1,1,1,2
12088,207181,2019,22.8082,1,1,1,1,1,1,2
12089,207183,2019,19.6319,1,1,1,1,1,4,2
12090,207184,2019,21.4759,1,1,1,1,1,1,2
12091,207185,2019,38.9408,1,2,2,2,1,3,2
12092,207186,2019,28.7006,1,2,1,2,4,1,2
12093,207188,2019,29.5291,1,1,1,1,1,3,2
12094,207189,2019,18.6119,1,1,1,1,1,1,2
12095,207190,2019,21.7618,1,1,1,1,1,2,2
12096,207191,2019,25.7157,2,2,2,2,1,3,2
12097,207192,2019,22.3476,2,2,2,2,1,4,2
12098,207194,2019,29.6229,2,2,1,2,5,1,2
12099,207195,2019,19.9927,2,1,1,1,1,2,2
12100,207196,2019,26.5069,2,1,1,1,1,1,2
12101,207197,2019,23.1362,2,3,1,3,1,1,2
12102,207198,2019,23.2465,2,4,5,4,1,1,2
12103,207199,2019,24.3372,2,2,1,2,1,1,2
12104,207200,2019,19.4815,2,1,1,1,1,1,2
12105,207201,2019,30.7789,2,1,1,1,1,1,2
12106,207202,2019,45.3599,1,1,1,1,1,3,2
12107,207203,2019,25.7701,2,1,1,1,1,1,2
12108,207204,2019,28.8228,1,1,1,1,1,3,2
12109,207205,2019,32.3322,1,2,1,2,1,3,2
12110,207206,2019,25.7701,1,1,1,1,1,1,2
12111,207207,2019,22.8842,1,1,1,1,1,1,2
12112,207209,2019,38.6536,2,1,1,1,1,1,2
12113,207210,2019,22.2794,1,1,1,1,1,1,2
12114,207211,2019,23.5909,1,1,1,1,1,1,2
12115,207212,2019,22.129,2,2,1,2,1,1,2
12116,207215,2019,24.1071,2,1,1,1,1,3,2
12117,207216,2019,19.7766,2,1,1,1,1,2,2
12118,207217,2019,24.3811,1,2,1,2,1,1,2
12119,207219,2019,32.5838,2,1,1,1,1,4,2
12120,207220,2019,26.1399,2,3,4,3,1,3,2
12121,207221,2019,20.0893,2,3,4,3,1,3,2
12122,207222,2019,21.0318,2,2,1,2,1,1,2
12123,207223,2019,18.3673,1,1,1,1,1,1,2
12124,207224,2019,21.5595,1,3,2,3,2,1,2
12125,207225,2019,21.6602,2,2,1,2,1,3,2
12126,207226,2019,24.7484,2,1,1,1,1,4,2
12127,207227,2019,22.821,1,1,1,1,1,1,2
12128,207228,2019,26.1993,2,3,3,3,1,1,2
12129,207229,2019,25.1788,2,1,1,1,1,3,2
12130,207230,2019,19.7751,2,1,1,1,1,1,2
12131,207231,2019,19.179,2,1,1,1,1,1,2
12132,207232,2019,20.6161,2,4,4,4,1,1,2
12133,207233,2019,17.6088,1,1,1,1,1,1,2
12134,207234,2019,17.0318,1,2,2,2,1,1,2
12135,207235,2019,19.2508,2,2,2,2,1,1,2
12136,207236,2019,21.6041,1,1,1,1,1,1,2
12137,207237,2019,21.9889,2,1,1,1,1,1,2
12138,207238,2019,20.5353,1,1,1,1,1,1,2
12139,207239,2019,20.8936,2,1,1,1,1,1,2
12140,207241,2019,20.0074,2,3,4,3,1,3,2
12141,207244,2019,24.9917,1,1,1,1,1,3,2
12142,207245,2019,21.5017,1,1,1,1,1,4,2
12143,207246,2019,24.797,1,1,1,1,1,1,2
12144,207248,2019,21.4746,1,1,1,1,1,4,2
12145,207249,2019,34.5397,2,3,4,3,1,1,2
12146,207250,2019,30.4836,1,1,1,1,1,1,2
12147,207251,2019,32.9283,2,1,1,1,1,1,2
12148,207252,2019,22.0458,2,1,1,1,1,2,2
12149,207253,2019,24.5,2,2,1,2,1,1,2
12150,207254,2019,17.8955,1,1,1,1,1,1,2
12151,207255,2019,44.0204,2,2,2,2,2,3,2
12152,207256,2019,25.1788,2,1,1,1,1,1,2
12153,207257,2019,20.8936,2,1,1,1,1,1,2
12154,207260,2019,28.3232,2,2,2,2,1,3,2
12155,207261,2019,24.1071,2,2,1,2,1,1,2
12156,207262,2019,29.6229,2,1,1,1,1,1,2
12157,207264,2019,26.6593,2,1,1,1,1,2,2
12158,207265,2019,25.1142,1,1,1,1,1,3,2
12159,207266,2019,25.0586,2,1,1,1,2,3,2
12160,207268,2019,25.4815,2,1,1,1,1,1,2
12161,207269,2019,18.1563,2,1,1,1,1,2,2
12162,207270,2019,34.8592,2,1,1,1,1,1,2
12163,207271,2019,18.9615,2,1,1,1,1,1,2
12164,207272,2019,17.6088,1,1,1,1,1,3,2
12165,207273,2019,32.9844,2,1,1,1,1,3,2
12166,207274,2019,18.1864,2,2,2,2,1,3,2
12167,207275,2019,20.7305,1,1,1,1,1,3,2
12168,207276,2019,20.4618,2,1,1,1,1,1,2
12169,207280,2019,20.7625,1,1,1,1,1,4,2
12170,207283,2019,26.9158,1,1,1,1,1,3,2
12171,207290,2019,21.3382,2,1,1,1,1,1,2
12172,207292,2019,24.3287,2,1,1,1,1,2,2
12173,207294,2019,22.3476,2,1,1,1,1,1,2
12174,207295,2019,24.6244,2,2,1,2,3,1,2
12175,207296,2019,23.7033,2,1,1,1,1,4,2
12176,207297,2019,21.4759,2,1,1,1,1,1,2
12177,207301,2019,17.8945,1,1,1,1,1,1,2
12178,207303,2019,20.3171,1,1,1,1,2,1,2
12179,207304,2019,23.6996,2,5,4,5,1,3,2
12180,207305,2019,35.758,1,2,1,2,1,1,2
12181,207306,2019,22.4782,2,1,1,1,1,2,2
12182,207307,2019,18.2006,1,1,1,1,1,1,2
12183,207308,2019,24.9114,1,2,1,2,1,3,2
12184,207311,2019,20.0893,1,1,1,1,1,1,2
12185,207312,2019,33.3214,2,1,1,1,1,1,2
12186,207313,2019,22.7338,2,1,1,1,1,2,2
12187,207315,2019,21.6978,3,3,2,3,4,3,2
12188,207316,2019,24.6516,2,3,2,3,2,4,2
12189,207318,2019,17.0318,2,4,4,4,1,3,2
12190,207319,2019,21.5209,1,1,1,1,1,3,2
12191,207320,2019,21.6261,2,1,1,1,1,2,2
12192,207321,2019,21.9038,2,1,1,1,1,3,2
12193,207322,2019,20.1616,1,1,1,1,1,3,2
12194,207323,2019,17.337,1,1,1,1,1,3,2
12195,207325,2019,21.4746,2,4,4,4,3,1,2
12196,207326,2019,19.4815,1,1,1,1,1,1,2
12197,207327,2019,22.2171,2,1,1,1,1,4,2
12198,207328,2019,27.6431,1,1,1,1,1,2,2
12199,207329,2019,21.2169,2,1,1,1,1,2,2
12200,207332,2019,28.2809,2,1,1,1,1,2,2
12201,207335,2019,27.5917,1,1,1,1,1,3,2
12202,207337,2019,33.3422,2,1,1,1,1,3,2
12203,207338,2019,19.285,1,1,1,1,1,2,2
12204,207339,2019,28.19,1,1,1,1,1,1,2
12205,207340,2019,21.2169,2,1,1,1,1,1,2
12206,207341,2019,26.9584,1,3,1,3,1,4,2
12207,207344,2019,21.346,1,1,1,1,1,1,2
12208,207345,2019,24.5201,2,1,1,1,1,2,2
12209,207346,2019,37.9259,2,2,3,2,1,3,2
12210,207347,2019,24.9917,1,1,1,1,1,1,2
12211,207348,2019,27.2812,2,1,1,1,1,1,2
12212,207349,2019,15.2593,2,1,1,1,1,1,2
12213,207350,2019,23.4787,2,1,1,1,1,1,2
12214,207351,2019,19.9927,1,1,1,1,1,1,2
12215,207352,2019,17.8955,1,1,1,1,1,2,2
12216,207354,2019,38.6125,1,1,1,1,1,2,2
12217,207355,2019,24.9114,2,1,1,1,1,1,2
12218,207357,2019,18.9448,1,1,1,1,2,4,2
12219,207359,2019,25.92,2,1,1,1,1,1,2
12220,207360,2019,20.0417,2,1,1,1,1,1,2
12221,207362,2019,23.3251,1,4,4,4,2,1,2
12222,207364,2019,29.157,1,3,1,3,3,1,2
12223,207366,2019,31.1053,2,1,1,1,2,1,2
12224,207367,2019,27.1998,2,1,1,1,1,1,2
12225,207368,2019,21.6728,1,1,1,1,1,3,2
12226,207369,2019,26.179,2,1,1,1,1,1,2
12227,207370,2019,41.5917,1,2,1,2,5,1,2
12228,207371,2019,19.9744,1,1,1,1,1,2,2
12229,207372,2019,24.1071,2,1,1,1,1,3,2
12230,207373,2019,37.6542,2,7,7,7,1,3,2
12231,207374,2019,21.2169,2,3,2,3,6,1,2
12232,207376,2019,19.3676,2,2,1,2,1,1,2
12233,207377,2019,29.7698,2,4,3,4,3,3,2
12234,207379,2019,25.7157,1,1,1,1,1,3,2
12235,207381,2019,26.4632,2,4,2,4,1,3,2
12236,207382,2019,22.2171,2,1,1,1,1,3,2
12237,207383,2019,28.2715,2,2,1,2,1,1,2
12238,207384,2019,21.9723,2,1,1,1,1,1,2
12239,207386,2019,40.1617,2,2,1,2,1,1,2
12240,207388,2019,18.7522,1,4,5,4,1,1,2
12241,207389,2019,23.5433,2,1,1,1,1,1,2
12242,207391,2019,23.3251,2,1,1,1,1,1,2
12243,207392,2019,32.5838,1,1,1,1,1,1,2
12244,207394,2019,15.7493,2,1,1,1,1,1,2
12245,207395,2019,26.6612,2,2,1,2,1,1,2
12246,207396,2019,20.79,2,1,1,1,1,1,2
12247,207398,2019,19.9343,2,1,1,1,2,3,2
12248,207399,2019,26.9772,2,1,1,1,1,3,2
12249,207400,2019,32.1662,2,1,1,1,1,3,2
12250,207401,2019,24.4531,1,1,1,1,1,3,2
12251,207402,2019,22.1329,3,2,2,2,1,3,2
12252,207403,2019,24.9644,1,1,1,1,1,4,2
12253,207404,2019,22.7338,2,1,1,1,1,1,2
12254,207405,2019,20.7347,1,1,1,1,1,1,2
12255,207406,2019,22.5143,1,3,1,3,3,1,2
12256,207407,2019,20.4408,2,1,1,1,1,4,2
12257,207408,2019,23.7033,2,1,1,1,1,2,2
12258,207411,2019,20.79,2,1,1,1,1,1,2
12259,207412,2019,37.9259,2,2,1,2,2,2,2
12260,207413,2019,29.7978,2,1,1,1,2,1,2
12261,207414,2019,23.4923,2,5,4,5,6,1,2
12262,207415,2019,23.7994,2,4,4,4,1,1,2
12263,207416,2019,17.179,1,1,1,1,1,2,2
12264,207418,2019,26.5069,2,1,1,1,1,1,2
12265,207419,2019,24.5,2,3,3,3,1,1,2
12266,207420,2019,27.9163,2,1,1,1,1,1,2
12267,207421,2019,20.1577,2,1,1,1,1,1,2
12268,207422,2019,19.3284,1,1,1,1,1,1,2
12269,207423,2019,22.4012,2,2,1,2,1,1,2
12270,207424,2019,34.3641,2,1,1,1,1,2,2
12271,207425,2019,20.9033,2,3,2,3,1,1,2
12272,207426,2019,22.9075,1,1,1,1,1,1,2
12273,207427,2019,30.4836,2,1,1,1,1,2,2
12274,207429,2019,21.8166,2,1,1,1,1,3,2
