,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use,cyber_bullied
12115,188352,2015,24.2931,1,7,0.0,0.5,3,3,1,59.88,1,2
12116,188353,2015,25.7157,2,2,2.0,2.0,3,3,1,72.58,2,2
12117,188354,2015,16.8757,2,0,0.5,5.0,1,4,1,47.63,2,2
12118,188355,2015,17.8506,2,2,1.0,0.0,2,3,1,44,2,2
12119,188357,2015,33.3422,1,5,1.0,2.0,1,1,1,99.79,1,2
12120,188358,2015,20.16,1,3,2.0,0.0,2,3,1,45.36,1,2
12121,188359,2015,27.3207,1,2,0.0,0.0,3,1,1,77.11,2,2
12122,188360,2015,18.6408,2,0,2.0,0.0,1,1,1,55.79,2,2
12123,188361,2015,16.481,2,5,5.0,5.0,3,1,1,47.63,2,2
12124,188362,2015,47.8038,2,2,0.0,0.5,3,1,1,127.01,1,2
12125,188363,2015,24.4376,2,5,3.0,3.0,1,1,1,74.84,2,2
12126,188365,2015,21.9727,1,4,0.5,2.0,3,1,1,56.25,1,2
12127,188366,2015,20.7347,1,7,1.0,1.0,1,1,1,63.5,1,2
12128,188367,2015,25.0709,1,3,2.0,0.0,2,1,1,70.76,1,1
12129,188368,2015,42.6813,1,7,2.0,3.0,3,1,1,113.4,1,1
12130,188369,2015,25.8255,1,3,1.0,0.0,1,1,1,70.31,1,2
12131,188370,2015,46.1392,2,2,0.5,5.0,1,1,1,106.6,2,2
12132,188372,2015,22.1778,2,2,0.0,0.0,1,2,1,49.9,2,2
12133,188373,2015,48.6582,1,4,3.0,2.0,2,1,1,129.28,1,1
12134,188375,2015,18.1864,2,3,0.0,0.0,2,1,1,54.43,2,2
12135,188376,2015,18.3213,2,4,3.0,4.0,1,2,1,51.71,2,2
12136,188378,2015,22.195,2,3,0.5,0.0,1,1,1,58.97,2,2
12137,188379,2015,42.7509,1,5,1.0,2.0,1,1,1,120.66,1,1
12138,188381,2015,23.3029,1,1,2.0,4.0,2,3,1,65.77,1,1
12139,188382,2015,25.8647,1,4,0.0,0.0,1,4,1,62.14,1,1
12140,188384,2015,20.2442,1,3,3.0,3.0,1,1,1,49.9,2,2
12141,188385,2015,19.1589,2,3,2.0,0.5,3,1,1,52.16,1,1
12142,188386,2015,19.3278,2,0,0.0,5.0,2,1,1,52.62,2,2
12143,188387,2015,24.7664,1,0,2.0,2.0,2,1,1,78.47,1,2
12144,188388,2015,23.5587,1,4,1.0,0.5,3,1,1,54.43,1,2
12145,188389,2015,25.8255,1,5,0.5,2.0,1,1,1,70.31,1,2
12146,188390,2015,23.9219,2,3,3.0,0.5,1,1,1,61.24,2,2
12147,188391,2015,19.4464,2,5,2.0,0.0,1,1,1,46.72,2,1
12148,188392,2015,18.3287,1,3,0.0,0.0,1,3,1,49.9,2,2
12149,188393,2015,27.4844,1,2,1.0,3.0,1,1,1,63.5,1,1
12150,188394,2015,18.3143,1,0,3.0,2.0,2,1,1,44,2,2
12151,188395,2015,19.7033,2,4,0.0,3.0,1,1,1,58.97,1,2
12152,188396,2015,20.8936,2,7,1.0,0.0,1,1,1,58.97,2,2
12153,188397,2015,24.6289,2,4,1.0,4.0,2,1,1,63.05,2,2
12154,188399,2015,23.6584,2,7,0.5,1.0,6,1,1,64.41,2,2
12155,188400,2015,20.9982,1,1,3.0,0.0,3,3,1,55.79,1,1
12156,188401,2015,21.6602,2,1,3.0,1.0,3,3,1,58.97,2,2
12157,188402,2015,21.5234,1,4,0.0,2.0,1,3,1,51.71,1,2
12158,188403,2015,25.4901,1,3,4.0,2.0,3,1,1,61.24,1,2
12159,188404,2015,24.9917,1,4,0.0,2.0,2,1,1,68.04,1,2
12160,188405,2015,19.8252,2,5,2.0,2.0,1,1,1,47.63,2,2
12161,188406,2015,33.1328,1,5,0.0,2.0,3,3,1,84.82,1,2
12162,188407,2015,22.8555,2,6,1.0,1.0,1,1,1,58.51,1,2
12163,188408,2015,20.375,1,1,3.0,0.5,2,2,1,52.16,1,2
12164,188409,2015,18.5016,2,7,4.0,2.0,3,2,1,44.45,1,2
12165,188410,2015,20.2442,2,4,4.0,2.0,1,1,1,49.9,2,2
12166,188411,2015,35.4639,2,3,0.0,0.5,2,3,1,106.14,2,2
12167,188412,2015,25.4901,1,0,3.0,0.0,2,4,1,61.24,1,2
12168,188413,2015,32.9283,2,0,3.0,4.0,1,1,1,104.33,2,2
12169,188414,2015,29.9908,2,4,5.0,5.0,2,4,1,81.65,1,2
12170,188415,2015,24.9917,2,0,2.0,5.0,2,2,1,68.04,2,2
12171,188418,2015,19.875,1,3,0.5,3.0,2,1,1,48.99,1,2
12172,188419,2015,34.2711,1,3,5.0,0.5,3,2,1,77.11,1,2
12173,188421,2015,24.8047,1,0,2.0,5.0,1,2,1,63.5,1,2
12174,188422,2015,31.1509,2,4,5.0,5.0,3,1,1,74.84,1,1
12175,188423,2015,23.003,2,7,2.0,2.0,2,4,1,56.7,2,2
12176,188424,2015,23.4131,1,1,0.5,2.0,3,1,1,56.25,1,2
12177,188425,2015,16.1661,1,1,3.0,3.0,2,1,1,46.72,2,2
12178,188427,2015,41.5359,1,0,0.5,0.5,2,1,1,99.79,1,1
12179,188428,2015,19.9744,1,7,0.0,0.0,2,1,1,53.07,1,1
12180,188429,2015,22.082,1,5,2.0,0.0,2,1,1,54.43,1,2
12181,188431,2015,23.6584,2,0,0.0,2.0,1,4,1,64.41,2,2
12182,188432,2015,24.8047,1,4,2.0,0.0,2,2,1,63.5,1,2
12183,188433,2015,21.2617,2,5,0.5,4.0,1,4,1,54.43,2,2
12184,188434,2015,23.9219,1,3,2.0,1.0,1,3,1,61.24,1,2
12185,188436,2015,21.3382,1,2,0.0,0.0,3,1,1,73.03,1,2
12186,188437,2015,30.4904,2,0,0.0,0.0,1,2,1,83.01,2,2
12187,188438,2015,18.0963,2,4,2.0,2.0,2,2,1,48.08,2,2
12188,188439,2015,21.6978,2,4,3.0,0.0,2,3,1,61.24,2,2
12189,188441,2015,24.8047,2,0,2.0,5.0,2,1,1,63.5,1,2
12190,188442,2015,26.0469,1,1,1.0,5.0,3,2,1,66.68,1,2
12191,188443,2015,32.1765,2,2,0.0,5.0,1,2,1,92.99,1,2
12192,188444,2015,30.2102,2,7,3.0,0.0,1,3,1,72.58,2,2
12193,188445,2015,24.1071,1,2,0.0,5.0,7,4,1,68.04,1,2
12194,188446,2015,34.0195,2,2,2.0,0.5,2,1,1,87.09,1,2
12195,188447,2015,32.1429,1,2,0.5,5.0,2,2,1,90.72,1,2
12196,188448,2015,23.9,1,5,5.0,5.0,2,1,1,63.5,1,2
12197,188451,2015,21.2617,2,5,1.0,1.0,1,3,1,54.43,2,2
12198,188452,2015,18.4904,1,1,3.0,5.0,4,1,1,55.34,1,2
12199,188453,2015,22.195,1,5,1.0,0.0,2,1,1,58.97,2,2
12200,188454,2015,23.3721,1,3,0.5,5.0,2,1,1,57.61,2,1
12201,188455,2015,23.0494,1,5,0.0,1.0,2,1,1,61.24,2,2
12202,188456,2015,32.957,1,3,1.0,5.0,1,2,1,84.37,1,2
12203,188457,2015,20.9982,2,5,0.0,1.0,1,4,1,55.79,2,2
12204,188458,2015,19.6319,2,0,0.0,0.0,1,4,1,52.16,2,2
12205,188459,2015,18.7716,1,5,1.0,0.5,2,1,1,46.27,1,2
12206,188460,2015,20.3269,2,0,0.0,4.0,6,4,1,55.34,2,2
12207,188463,2015,19.8537,1,3,0.5,2.0,2,4,1,59.42,2,2
12208,188464,2015,26.0346,2,1,5.0,1.0,1,1,1,73.48,2,2
12209,188465,2015,40.4844,2,3,5.0,0.0,1,1,1,99.79,2,1
12210,188466,2015,27.4648,2,5,0.0,3.0,2,1,1,70.31,2,2
12211,188467,2015,40.0242,1,1,3.0,0.0,2,1,1,115.67,1,2
12212,188468,2015,22.3476,2,0,2.0,2.0,1,1,1,74.84,2,2
12213,188469,2015,31.4489,2,7,0.0,0.5,2,3,1,70.76,2,2
12214,188470,2015,21.1611,1,0,3.0,4.0,3,3,1,52.16,1,2
12215,188472,2015,24.2931,1,0,0.5,5.0,2,3,1,59.88,1,2
12216,188473,2015,28.3516,1,3,2.0,0.0,2,1,1,72.58,2,2
12217,188474,2015,25.2986,1,3,1.0,0.0,2,3,1,60.78,1,2
12218,188475,2015,21.598,1,1,0.5,0.0,3,3,1,49.9,1,2
12219,188476,2015,19.4922,1,0,4.0,5.0,3,2,1,49.9,2,2
12220,188477,2015,22.6797,2,4,0.5,0.0,2,3,1,58.06,1,2
12221,188478,2015,20.0618,2,7,3.0,3.0,1,1,1,42.18,2,2
12222,188479,2015,22.4986,2,0,4.0,4.0,1,1,1,63.5,2,2
12223,188480,2015,30.1211,1,1,0.5,0.0,2,3,1,77.11,2,2
12224,188481,2015,27.9988,2,1,2.0,3.0,2,3,1,74.39,1,2
12225,188482,2015,39.8672,1,3,5.0,1.0,3,1,1,102.06,2,1
12226,188483,2015,17.68,1,7,3.0,5.0,1,1,1,49.9,2,2
12227,188487,2015,23.3906,2,2,0.5,2.0,2,3,1,59.88,1,2
12228,188488,2015,23.0494,2,4,0.0,5.0,3,1,1,61.24,1,1
12229,188490,2015,25.4394,1,5,3.0,0.0,2,3,1,67.59,2,2
12230,188491,2015,18.7813,1,1,0.0,3.0,2,3,1,49.9,1,2
12231,188493,2015,19.1589,1,1,3.0,1.0,2,2,1,52.16,2,2
12232,188494,2015,22.5778,1,3,4.0,4.0,2,3,1,50.8,1,2
12233,188495,2015,18.9626,1,7,1.0,0.0,2,4,1,53.52,1,2
12234,188496,2015,27.6036,2,3,2.0,0.0,1,3,1,68.04,1,2
12235,188497,2015,20.8936,1,6,2.0,2.0,2,1,1,58.97,1,2
12236,188498,2015,20.375,1,7,2.0,4.0,3,4,1,52.16,2,2
12237,188499,2015,31.1552,2,2,3.0,4.0,1,3,1,84.82,2,2
12238,188500,2015,25.7157,1,2,3.0,0.0,3,3,1,72.58,1,2
12239,188502,2015,20.8754,2,0,1.0,5.0,4,1,1,60.33,1,2
12240,188503,2015,23.003,1,1,4.0,0.0,7,2,1,56.7,2,2
12241,188504,2015,21.9753,1,2,5.0,5.0,3,1,1,65.77,1,2
12242,188506,2015,21.1903,1,5,0.5,0.0,1,3,1,61.24,1,2
12243,188507,2015,22.1484,2,7,1.0,2.0,2,3,1,56.7,1,2
12244,188508,2015,18.3654,1,4,0.5,5.0,3,3,1,34.47,1,2
12245,188509,2015,21.2041,2,6,2.0,0.0,2,2,1,48.99,2,2
12246,188510,2015,20.204,2,4,2.0,0.0,2,3,1,48.54,2,2
12247,188511,2015,27.6963,1,5,0.5,3.0,3,1,1,84.82,2,2
12248,188512,2015,17.415,1,5,2.0,5.0,3,3,1,46.27,1,2
12249,188513,2015,19.2391,1,2,3.0,2.0,2,3,1,44.45,2,2
12250,188514,2015,31.1509,1,5,0.5,0.0,1,2,1,74.84,1,1
12251,188518,2015,39.4607,2,3,3.0,3.0,3,1,1,91.17,2,2
12252,188519,2015,26.6593,2,0,5.0,0.0,1,1,1,72.58,1,2
12253,188521,2015,25.6044,2,0,0.0,1.0,1,3,1,57.61,2,2
12254,188522,2015,18.8803,2,1,0.5,0.5,2,3,1,45.36,2,2
12255,188524,2015,17.7538,2,0,2.0,0.0,2,3,1,47.17,2,2
12256,188527,2015,30.8082,1,0,2.0,5.0,3,4,1,94.35,1,2
12257,188528,2015,27.3757,1,2,3.0,0.0,2,4,1,65.77,1,2
12258,188529,2015,24.8448,1,7,0.5,3.0,1,1,1,61.24,1,2
12259,188530,2015,21.9723,1,5,0.0,3.0,2,1,1,63.5,2,2
12260,188532,2015,22.3814,1,1,3.0,5.0,2,3,1,51.71,2,2
12261,188533,2015,28.7948,2,2,2.0,3.0,2,4,1,86.18,2,2
12262,188534,2015,22.2687,1,2,3.0,0.0,2,1,1,54.89,1,2
12263,188536,2015,22.1598,1,5,0.5,5.0,2,2,1,60.33,1,2
12264,188537,2015,22.4986,2,2,0.0,0.0,2,3,1,63.5,2,1
12265,188538,2015,17.7482,2,5,2.0,5.0,2,3,1,42.64,2,2
12266,188539,2015,23.9526,1,1,5.0,5.0,3,1,1,55.34,1,2
12267,188540,2015,25.7643,2,0,4.0,3.0,3,3,1,77.11,1,2
12268,188541,2015,23.9792,1,4,0.5,0.0,2,1,1,57.61,2,2
12269,188543,2015,21.7128,1,0,2.0,0.0,2,1,1,53.52,1,1
12270,188544,2015,21.6602,2,1,1.0,1.0,1,3,1,58.97,2,2
12271,188545,2015,35.1688,1,2,0.0,0.5,2,2,1,93.44,1,2
12272,188546,2015,20.6594,2,0,5.0,5.0,2,2,1,54.89,2,2
12273,188549,2015,24.1911,1,0,3.0,2.0,1,3,1,54.43,1,2
12274,188550,2015,18.9511,1,4,1.0,0.0,1,3,1,42.64,2,2
12275,188552,2015,17.3633,2,4,0.5,0.5,2,3,1,44.45,2,2
12276,188553,2015,22.1778,1,5,0.5,3.0,2,4,1,49.9,2,1
12277,188554,2015,21.2617,1,3,0.0,3.0,2,4,1,54.43,2,1
12278,188555,2015,22.4629,2,3,2.0,2.0,1,1,1,48.54,2,2
12279,188558,2015,24.2931,2,5,0.5,5.0,2,3,1,59.88,2,2
12280,188559,2015,39.2388,2,0,4.0,3.0,2,1,1,113.4,2,2
12281,188560,2015,26.3134,1,3,2.0,5.0,2,3,1,64.86,1,1
12282,188561,2015,28.3516,1,2,1.0,2.0,2,3,1,72.58,1,2
12283,188562,2015,21.2041,2,7,0.0,3.0,2,3,1,48.99,1,2
12284,188563,2015,32.4363,2,7,2.0,0.0,2,1,1,86.18,2,2
12285,188564,2015,24.736,1,5,5.0,0.0,1,3,1,57.15,1,2
12286,188565,2015,22.082,1,3,0.5,0.0,2,3,1,54.43,1,1
12287,188566,2015,33.7433,1,0,2.0,2.0,2,3,1,68.04,2,2
12288,188567,2015,19.1367,2,0,4.0,0.0,3,3,1,48.99,1,2
12289,188568,2015,29.4454,1,4,3.0,5.0,1,3,1,72.58,1,2
12290,188570,2015,20.8611,2,7,0.5,4.0,2,3,1,67.59,1,2
12291,188572,2015,28.1682,2,0,0.5,0.0,7,1,1,74.84,1,1
12292,188573,2015,25.6088,1,0,1.0,2.0,2,1,1,68.04,1,2
12293,188574,2015,21.6172,1,6,0.5,2.0,2,1,1,55.34,1,2
12294,188577,2015,21.793,1,7,2.0,0.5,2,1,1,55.79,1,1
12295,188578,2015,20.7347,1,7,4.0,0.0,2,1,1,63.5,1,2
12296,188579,2015,18.4258,2,0,0.5,2.0,1,1,1,47.17,2,2
12297,188580,2015,25.7617,2,5,2.0,2.0,1,4,1,63.5,1,2
12298,188581,2015,21.9875,2,7,1.0,0.0,2,1,1,50.8,2,2
12299,188582,2015,20.77,2,2,5.0,5.0,3,3,1,49.9,2,2
12300,188585,2015,40.6538,1,4,2.0,0.5,3,3,1,110.68,1,2
12301,188586,2015,21.1611,1,2,2.0,0.0,2,1,1,52.16,1,2
12302,188588,2015,24.1071,2,2,0.5,0.0,2,1,1,68.04,2,2
12303,188591,2015,23.3721,1,2,2.0,0.5,3,3,1,57.61,1,2
12304,188592,2015,24.5453,2,3,0.5,1.0,2,1,1,58.97,1,2
12305,188594,2015,21.51,2,0,1.0,5.0,1,2,1,57.15,1,2
12306,188595,2015,30.7313,1,3,0.0,0.0,2,3,1,81.65,1,2
12307,188596,2015,26.9899,1,3,0.5,0.0,2,3,1,73.48,1,2
12308,188597,2015,29.4111,2,7,0.5,4.0,1,3,1,83.01,2,2
12309,188598,2015,19.6319,2,7,1.0,0.0,1,1,1,52.16,2,2
12310,188599,2015,43.2164,1,0,5.0,5.0,5,2,1,166.02,1,1
12311,188600,2015,16.9032,2,0,3.0,3.0,2,1,1,44.91,2,2
12312,188601,2015,22.195,1,6,1.0,0.5,1,4,1,58.97,1,2
12313,188602,2015,30.832,1,5,5.0,0.5,3,1,1,78.93,1,2
12314,188605,2015,18.4024,1,5,0.0,0.5,1,1,1,45.36,1,2
12315,188606,2015,24.8047,1,6,0.5,0.0,2,1,1,63.5,2,2
12316,188607,2015,19.805,2,0,2.0,2.0,2,3,1,52.62,2,2
12317,188608,2015,27.6584,1,2,1.0,0.0,2,4,1,75.3,1,1
12318,188609,2015,26.5781,2,7,1.0,0.0,1,3,1,68.04,2,2
12319,188610,2015,35.82,1,5,3.0,4.0,2,1,1,97.52,1,1
12320,188611,2015,24.7544,2,0,0.0,1.0,1,3,1,65.77,2,1
12321,188612,2015,25.6088,1,7,5.0,1.0,7,3,1,68.04,1,2
12322,188613,2015,19.285,2,7,0.0,0.0,2,1,1,54.43,2,2
12323,188614,2015,21.6602,2,3,3.0,5.0,2,1,1,58.97,2,2
12324,188615,2015,22.8794,2,0,0.5,0.5,3,3,1,49.44,2,2
12325,188616,2015,30.432,2,4,3.0,1.0,2,1,1,70.31,1,2
12326,188619,2015,19.3233,2,6,0.5,0.5,2,3,1,47.63,2,2
12327,188620,2015,21.5349,2,0,0.0,0.0,2,3,1,60.78,1,2
12328,188621,2015,19.1589,1,1,0.5,0.0,1,3,1,52.16,1,2
12329,188622,2015,19.4922,2,2,1.0,4.0,3,3,1,49.9,2,2
12330,188623,2015,26.6593,1,2,3.0,0.0,1,3,1,72.58,1,2
12331,188624,2015,23.6004,1,7,0.0,0.0,7,3,1,56.7,2,2
12332,188625,2015,20.1992,1,4,2.0,5.0,3,3,1,51.71,1,2
12333,188626,2015,27.6431,1,2,1.0,3.0,1,3,1,78.02,1,2
12334,188627,2015,21.326,1,1,5.0,1.0,1,3,1,58.06,1,2
12335,188628,2015,24.4844,1,0,1.0,5.0,2,3,1,70.76,1,2
12336,188629,2015,20.6121,1,3,2.0,0.0,3,1,1,61.69,1,2
12337,188630,2015,28.2526,1,7,3.0,0.0,1,1,1,81.65,1,2
12338,188631,2015,20.5547,2,0,0.5,1.0,2,3,1,52.62,2,2
12339,188632,2015,18.127,1,0,2.0,4.0,2,4,1,43.55,1,2
12340,188633,2015,19.9967,2,1,2.0,5.0,2,3,1,61.24,2,2
12341,188634,2015,25.8711,2,0,2.0,4.0,1,4,1,66.23,2,2
12342,188635,2015,24.7544,1,0,5.0,5.0,2,3,1,65.77,1,2
12343,188636,2015,19.6319,2,1,0.0,5.0,1,4,1,52.16,2,2
12344,188637,2015,24.9844,2,7,2.0,0.0,1,3,1,63.96,2,2
12345,188638,2015,39.2676,1,7,0.5,5.0,2,1,1,104.33,1,1
12346,188640,2015,22.6612,2,2,1.0,3.0,2,1,1,69.4,2,2
12347,188641,2015,23.3029,1,2,2.0,0.0,4,3,1,65.77,1,2
12348,188642,2015,20.375,1,4,2.0,3.0,3,3,1,52.16,1,2
12349,188643,2015,25.2099,2,2,2.0,0.0,2,3,1,62.14,1,2
12350,188644,2015,31.391,2,2,1.0,3.0,2,1,1,90.72,1,2
12351,188648,2015,24.3811,2,2,0.0,0.0,1,2,1,81.65,2,2
12352,188649,2015,25.7701,1,3,1.0,3.0,1,3,1,81.65,2,2
12353,188651,2015,13.8838,2,1,5.0,4.0,2,2,1,54.43,2,2
12354,188652,2015,19.2391,1,0,0.0,5.0,2,3,1,44.45,1,2
12355,188653,2015,22.8763,2,2,4.0,0.0,2,3,1,60.78,2,2
12356,188654,2015,19.6319,2,0,0.5,1.0,2,2,1,52.16,2,2
12357,188656,2015,17.9355,2,7,2.0,0.0,2,3,1,43.09,2,2
12358,188657,2015,19.5556,2,0,0.0,0.0,1,4,1,44,2,2
12359,188659,2015,24.9917,2,0,0.0,1.0,2,2,1,68.04,2,1
12360,188660,2015,24.6289,2,1,1.0,1.0,2,3,1,63.05,1,2
12361,188661,2015,19.9298,2,3,0.5,0.5,1,3,1,56.25,2,2
12362,188662,2015,29.0225,1,6,4.0,2.0,2,1,1,77.11,1,1
12363,188663,2015,19.1367,1,3,0.0,0.5,2,3,1,48.99,1,2
12364,188664,2015,17.0725,1,1,0.5,5.0,1,4,1,45.36,2,1
12365,188665,2015,28.3205,1,5,0.0,5.0,2,4,1,68.04,1,2
12366,188666,2015,25.1113,1,5,2.0,5.0,2,3,1,60.33,1,2
12367,188667,2015,25.5848,1,3,1.0,0.0,1,1,1,73.94,1,2
12368,188668,2015,18.5016,1,0,4.0,5.0,2,3,1,44.45,2,2
12369,188669,2015,24.5453,2,5,0.0,1.0,2,3,1,58.97,1,2
12370,188670,2015,29.0381,1,7,5.0,5.0,2,1,1,83.92,1,1
12371,188671,2015,24.1579,1,3,2.0,0.0,2,4,1,65.77,1,1
12372,188672,2015,23.0494,1,0,3.0,4.0,3,3,1,61.24,1,2
12373,188674,2015,26.3251,2,0,5.0,3.0,3,1,1,71.67,1,2
12374,188678,2015,25.1886,2,2,4.0,0.0,2,3,1,54.43,2,2
12375,188679,2015,20.6612,1,5,2.0,0.0,3,3,1,56.25,1,2
12376,188683,2015,20.8288,2,5,0.5,0.0,1,1,1,55.34,2,2
12377,188684,2015,18.5143,2,0,1.0,1.0,2,1,1,56.7,2,2
12378,188685,2015,19.5556,2,1,2.0,0.5,1,4,1,44,2,2
12379,188686,2015,22.1484,1,6,0.5,0.0,2,3,1,56.7,1,2
12380,188687,2015,18.2694,1,1,4.0,3.0,3,1,1,48.54,1,1
12381,188688,2015,25.0058,2,3,0.0,5.0,1,1,1,74.84,2,2
12382,188689,2015,19.12,2,0,0.0,4.0,3,1,1,50.8,1,2
12383,188690,2015,20.77,1,1,2.0,4.0,1,3,1,49.9,1,2
12384,188691,2015,32.4885,1,2,1.0,5.0,2,1,1,88.45,1,2
12385,188692,2015,23.3906,2,5,3.0,3.0,3,3,1,59.88,2,2
12386,188693,2015,18.8031,1,4,0.5,3.0,1,4,1,53.07,1,2
12387,188694,2015,20.8936,2,0,2.0,0.0,1,3,1,58.97,2,1
12388,188695,2015,29.8769,1,2,0.5,5.0,2,1,1,79.38,2,2
12389,188699,2015,25.5237,2,5,1.0,0.0,1,4,1,58.97,2,2
12390,188700,2015,22.6556,1,6,0.0,4.0,1,1,1,54.43,2,2
12391,188701,2015,28.0731,2,2,1.0,1.0,1,3,1,64.86,2,2
12392,188703,2015,18.4024,1,6,5.0,2.0,2,1,1,45.36,1,2
12393,188704,2015,20.9982,1,3,0.0,5.0,4,3,1,55.79,1,2
12394,188705,2015,26.8389,2,0,0.5,3.0,7,3,1,75.75,1,2
12395,188706,2015,26.8057,2,3,0.5,3.0,1,3,1,71.22,2,1
12396,188707,2015,29.8201,1,0,0.5,4.0,2,3,1,86.18,1,2
12397,188708,2015,27.6228,1,1,0.0,0.0,3,3,1,79.83,1,2
12398,188710,2015,18.6593,1,2,1.0,0.0,2,3,1,50.8,1,2
12399,188711,2015,19.3992,1,3,0.0,0.0,2,1,1,58.06,1,1
12400,188712,2015,18.4904,2,6,0.5,2.0,1,1,1,55.34,2,2
12401,188713,2015,26.5164,2,3,2.0,0.0,2,3,1,74.84,2,1
12402,188714,2015,20.4048,2,4,1.0,0.0,1,1,1,58.97,1,2
12403,188715,2015,18.8803,1,6,2.0,0.0,2,1,1,45.36,1,2
12404,188716,2015,19.4922,2,0,2.0,1.0,2,1,1,49.9,2,1
12405,188717,2015,23.6996,2,3,1.0,2.0,1,1,1,72.58,2,2
12406,188718,2015,22.9075,2,5,1.0,0.0,1,1,1,72.58,2,2
12407,188719,2015,18.3673,2,7,0.0,0.0,1,1,1,56.25,2,2
12408,188720,2015,19.9927,1,3,0.5,3.0,2,1,1,54.43,1,2
12409,188721,2015,23.4923,1,7,1.0,0.0,1,1,1,70.31,1,2
12410,188722,2015,31.3633,2,5,1.0,0.0,2,3,1,80.29,2,2
12411,188723,2015,19.6925,2,0,5.0,5.0,1,3,1,48.54,1,2
12412,188724,2015,25.0709,1,2,0.0,3.0,2,3,1,70.76,1,2
12413,188727,2015,24.1696,2,5,0.5,0.5,1,1,1,69.85,2,2
12414,188728,2015,28.2526,2,2,2.0,0.5,1,3,1,81.65,2,2
12415,188729,2015,21.1689,2,2,2.0,5.0,2,3,1,47.63,1,2
12416,188730,2015,24.1665,1,1,3.0,0.0,2,3,1,58.06,2,2
12417,188731,2015,22.1797,2,2,2.0,2.0,2,3,1,62.6,1,2
12418,188732,2015,27.3757,1,4,1.0,2.0,2,1,1,65.77,2,2
12419,188735,2015,36.2497,2,0,4.0,0.5,2,2,1,87.09,1,2
12420,188736,2015,22.1484,1,4,4.0,3.0,1,1,1,56.7,2,2
12421,188737,2015,21.9723,2,4,2.0,1.0,1,1,1,63.5,2,2
12422,188738,2015,33.1251,2,7,3.0,5.0,3,1,1,81.65,2,1
12423,188739,2015,48.4891,1,0,5.0,5.0,5,3,1,104.78,1,2
12424,188741,2015,21.9875,2,6,1.0,0.5,1,1,1,50.8,2,2
12425,188742,2015,23.8237,1,0,2.0,3.0,2,3,1,64.86,1,2
12426,188743,2015,24.2425,2,7,5.0,0.0,2,3,1,64.41,2,2
12427,188744,2015,21.3689,1,4,0.0,3.0,2,1,1,48.08,1,2
12428,188745,2015,19.285,1,7,0.0,0.0,1,1,1,54.43,1,2
12429,188746,2015,22.082,1,5,1.0,3.0,2,1,1,54.43,2,2
12430,188747,2015,25.157,2,4,2.0,5.0,2,2,1,68.49,2,2
12431,188748,2015,20.77,1,1,1.0,0.0,1,1,1,49.9,2,2
12432,188749,2015,16.6728,1,0,0.0,2.0,1,3,1,49.9,2,1
12433,188750,2015,18.7813,1,2,5.0,4.0,1,3,1,49.9,2,1
12434,188751,2015,22.1484,1,0,1.0,2.0,1,1,1,56.7,1,1
12435,188752,2015,18.0332,2,7,2.0,0.0,1,1,1,44.45,2,2
12436,188755,2015,23.003,2,3,3.0,1.0,1,1,1,56.7,2,2
12437,188756,2015,19.2391,1,7,0.5,0.0,2,1,1,44.45,1,2
12438,188757,2015,19.875,2,6,5.0,0.0,1,1,1,48.99,2,1
12439,188758,2015,27.8294,1,0,4.0,4.0,1,1,1,73.94,2,2
12440,188759,2015,22.2768,2,6,2.0,0.0,2,3,1,53.52,2,2
12441,188760,2015,19.3125,1,3,1.0,4.0,3,3,1,49.44,1,2
12442,188761,2015,30.1797,1,6,0.5,0.5,3,3,1,74.39,1,2
12443,188762,2015,21.6602,2,3,1.0,2.0,1,1,1,58.97,2,1
12444,188763,2015,24.7544,1,1,5.0,5.0,4,1,1,65.77,1,2
12445,188764,2015,26.6826,1,3,0.0,0.0,1,4,1,65.77,2,2
12446,188766,2015,22.6338,2,4,1.0,3.0,2,3,1,55.79,2,2
12447,188767,2015,19.8252,2,5,1.0,0.0,1,1,1,47.63,2,2
12448,188768,2015,31.2832,2,0,0.0,2.0,2,3,1,77.11,2,2
12449,188769,2015,26.6826,2,1,2.0,0.0,2,1,1,65.77,2,2
12450,188770,2015,17.1123,1,0,0.5,1.0,2,3,1,42.18,2,1
12451,188771,2015,28.4922,1,7,0.0,0.0,2,4,1,77.57,1,2
12452,188772,2015,23.0343,2,0,1.0,0.5,1,1,1,55.34,2,2
12453,188773,2015,23.6004,2,2,5.0,5.0,3,3,1,56.7,1,2
12454,188774,2015,21.0318,2,7,2.0,2.0,1,1,1,64.41,2,2
12455,188777,2015,34.5294,2,7,2.0,2.0,1,1,1,99.79,2,2
12456,188778,2015,32.4745,2,0,1.0,3.0,2,3,1,78.02,1,2
12457,188779,2015,18.4807,1,0,4.0,0.0,1,1,1,52.16,2,2
12458,188782,2015,24.8047,1,0,0.5,4.0,1,3,1,63.5,1,2
12459,188783,2015,24.1579,1,4,5.0,5.0,2,3,1,65.77,2,2
12460,188784,2015,20.0576,1,7,0.0,0.0,2,3,1,49.44,1,1
12461,188785,2015,36.5351,2,5,5.0,0.0,7,2,1,97.07,1,2
12462,188786,2015,23.9239,2,1,0.0,0.0,1,3,1,58.97,1,2
12463,188787,2015,24.9917,2,7,2.0,0.5,1,2,1,68.04,2,2
